Iepirkuma ID,Nr,Atbilde,Sagaidāmā atbilde,Pamatojums
EDI_20203AK,37.4-0,jā,nē,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka 'darbu izpildē jāpielieto kvalitatīvi Eiropas līmenim atbilstoši materiāli, to kvalitātei jāatbilst vismaz 1. šķiras prasībām'. Tāpat ir minēts, ka 'visi darbi jāveic atbilstoši spēkā esošajiem būvniecību regulējošajiem normatīvajiem dokumentiem'. Šie norādījumi attiecas uz standartiem un kvalitātes prasībām, kas ir specifiski iepirkuma dokumentācijā.""
}
```"
EDI_20203AK,37.4,kontekstā nav informācijas,nē,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""vidēja"",
  ""explanation"": ""Kontekstā nav sniegta informācija par to, vai iepirkuma dokumentācijā ir norādīti konkrēti zīmoli, specifiska izcelsme, īpaši procesi, patenti vai specifiski preču veidi, kā arī vai šīm atsaucēm ir pievienota norāde 'vai ekvivalents'. Lai atbildētu uz šo jautājumu, būtu nepieciešams pārskatīt tehnisko specifikāciju vai citu dokumentāciju, kurā šādas atsauces varētu būt norādītas.""
}
```"
EDI_20203AK,37.5-0,kontekstā nav informācijas,nē,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka pasūtītājs būvdarbu, preču vai pakalpojumu iepirkumam būtu pieprasījis īpašu marķējumu kā pierādījumu atbilstībai noteiktajām prasībām. Lai atbildētu 'jā' vai 'nē', būtu nepieciešama konkrēta informācija par šādu prasību tehniskajās specifikācijās vai iepirkuma līguma izpildes noteikumos.""
}
```"
EDI_20203AK,37.5,kontekstā nav informācijas,n/a,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""vidēja"",
  ""explanation"": ""Kontekstā nav sniegta informācija par to, vai pasūtītājs būvdarbu, preču vai pakalpojumu iepirkumam ir pieprasījis īpašu marķējumu un vai šāds pieprasījums atbilst PIL 21. pantā noteiktajiem nosacījumiem. Lai atbildētu uz šo jautājumu, būtu nepieciešama informācija par konkrētā iepirkuma tehniskajām specifikācijām, piedāvājuma izvērtēšanas kritērijiem vai iepirkuma līguma izpildes noteikumiem, kā arī par to, vai marķējuma prasības atbilst PIL 21. pantā minētajiem pieciem nosacījumiem.""
}
```"
EDI_20203AK,37.6,kontekstā nav informācijas,jā,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""vidēja"",
  ""explanation"": ""Kontekstā nav tiešas informācijas par prasībām attiecībā uz piedāvātajiem materiāliem, iekārtām vai izstrādājumiem, tostarp to sertifikāciju vai reģistrāciju Latvijas Republikā, Eiropas Savienībā vai ārvalstīs. Lai sniegtu precīzu atbildi, būtu nepieciešams pārbaudīt tehnisko specifikāciju vai citus dokumentus, kas varētu ietvert šādas prasības.""
}
```"
EDI_20203AK,37.7,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka pasūtītājs būtu uzlicis par pienākumu pretendentam iekļaut piedāvājumā finanšu rezervi konkrētā apmērā. Finanšu piedāvājumā pretendentam jāietver visi izdevumi un izmaksas, kas rodas, lai pilnīgi un pienācīgā kvalitātē izpildītu tehniskajā specifikācijā noteikto mērķi, bet nav norādīta prasība par konkrētu finanšu rezervi.""
}
```"
EDI_20203AK,37.8,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka pasūtītājs ir izvirzījis prasības, kas attiecas uz pretendenta kvalifikāciju, finanšu stabilitāti, reģistrāciju Būvkomersantu reģistrā, kā arī citiem aspektiem, kas ir tieši saistīti ar iepirkuma līguma izpildi. Piemēram, 3.2. punktā ir prasība par reģistrāciju Latvijas Republikas Būvkomersantu reģistrā, kas ir nepieciešama būvdarbu veikšanai, un 3.3. punktā ir prasība par finanšu apgrozījumu, kas nodrošina pretendenta spēju izpildīt līgumu. Šīs prasības ir pamatotas un saistītas ar līguma izpildi.""
}
```"
EDI_20203AK,37.9-0,nē,nē,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka 'Pretendents nedrīkst iesniegt piedāvājuma variantus.'""
}
```"
EDI_20203AK,37.9,n/a,nē,
EDI_20203AK,37.10-0,nē,nē,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka iepirkuma priekšmets būtu saistīts ar autotransporta līdzekļu iepirkumu. Iepirkuma priekšmets ir 'telpu pielāgošana aprīkojuma uzstādīšanai', un CPV kods ir 45000000-7 (celtniecības darbi).""
}
```"
EDI_20203AK,37.10,n/a,nē,
EDI_20203AK,37.11,jā,nē,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Publisko iepirkumu likuma (PIL) 19. pants nosaka, ka pasūtītājs, sagatavojot iepirkumu, ņem vērā zaļā publiskā iepirkuma principus, ja tādi ir noteikti. Kontekstā ir norādīts, ka iepirkuma tehniskās specifikācijas ir izstrādātas, un tās ietver prasības, kas atbilst normatīvajiem aktiem un iepirkuma nolikuma noteikumiem. Tādējādi var secināt, ka tehniskās specifikācijas ir noteiktas saskaņā ar PIL 19. pantu, ja tas ir attiecināms.""
}
```"
EDI_20203AK,37.12,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka piedāvājuma sastāvā būtu jāiekļauj konkrētajam iepirkumam sagatavots darbs, kas ir autortiesību objekts vai uzskatāms par daļēju pakalpojuma izpildi, piemēram, vizualizācija vai mets. Piedāvājuma sastāvā ir jāiekļauj pieteikums, kvalifikācijas dokumenti, tehniskais un finanšu piedāvājums, bet nav prasības iesniegt autortiesību objektus vai līdzīgus darbus.""
}
```"
EDI_20203AK,37.13,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka pasūtītājs būtu noteicis konkrētu piegādātāja peļņas vai virsizdevumu procentu likmi. Turklāt kontekstā nav norāžu uz Ministru kabineta noteikumiem, kas uzliktu šādu ierobežojumu attiecībā uz izdevumu attiecināšanu noteiktā apmērā. Tādējādi apgalvojums ir patiess.""
}
```"
EDI_20203AK,38.1,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir ietverti visi izslēgšanas nosacījumi, kas ir noteikti Publisko iepirkumu likuma 42. pantā. Turklāt ir norādīts, ka izslēgšanas nosacījumi tiks pārbaudīti atbilstoši šī likuma prasībām. Piemēram, kontekstā ir minēti izslēgšanas iemesli, piemēram, nepatiesas informācijas sniegšana, nodokļu parādi, konkurences tiesību pārkāpumi, kā arī citi nosacījumi, kas atbilst likuma prasībām.""
}
```"
EDI_20203AK,38.2-0,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka iepirkuma komisija pārbauda pretendentu izslēgšanas nosacījumus saskaņā ar Publisko iepirkumu likuma 42. panta noteikumiem. Turklāt, pasūtītājs veic pārbaudi, izmantojot informāciju no Ministru kabineta noteiktās informācijas sistēmas, Iekšlietu ministrijas Informācijas centra, Uzņēmumu reģistra, Valsts ieņēmumu dienesta un Latvijas pašvaldībām, kā arī pieprasa pierādījumus par nodokļu parādu neesību un citus objektīvus pierādījumus.""
}
```"
EDI_20203AK,38.2,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka kandidātu un pretendentu pārbaudes veikšanas veids attiecībā uz izslēgšanas nosacījumiem ir noteikts atbilstoši Publisko iepirkumu likuma 42. pantā noteiktajai kārtībai. Tas ir skaidri minēts konteksta fragmentā: 'Komisija pārbauda, vai Pretendentam, kuram atbilstoši citām paziņojumā par līgumu un iepirkuma procedūras dokumentos noteiktajām prasībām un izraudzītajiem piedāvājuma izvērtēšanas kritērijiem būtu piešķiramas līguma slēgšanas tiesības, nav konstatējami Publisko iepirkumu likuma nolikuma 2.2. un 2.3. punktos noteiktie izslēgšanas nosacījumi, pretendentu izslēgšanas gadījumi tiks pārbaudīti Publisko iepirkumu likuma 42. pantā noteiktajā kārtībā.'""
}
```"
EDI_20203AK,38.3,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Publisko iepirkumu likuma 42. panta 3. daļa nosaka, ka izslēgšanas iemesli attiecas arī uz personālsabiedrības biedru, norādīto personu, apakšuzņēmēju, personām ar izšķirošu ietekmi un patiesajiem labuma guvējiem. Kontekstā ir norādīts, ka izslēgšanas nosacījumi ir attiecināti uz: 1) pretendenta norādīto apakšuzņēmēju, kura veicamo būvdarbu, piegāžu vai sniedzamo pakalpojumu vērtība ir vismaz 10 % no kopējās līguma vērtības (attiecināmi 42. panta 1. daļas 2.-7. punktā minētie nosacījumi); 2) personālsabiedrības biedru, ja pretendents ir personālsabiedrība (attiecināmi 42. panta 1. daļas 1.-7. punktā minētie nosacījumi); 3) pretendenta norādīto personu, uz kuras iespējām pretendents balstās, lai apliecinātu kvalifikāciju (attiecināmi 42. panta 1. daļas 1.-7. punktā minētie nosacījumi). Šī informācija atbilst lietotāja apgalvojumam.""
}
```"
EDI_20203AK,38.4,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka izslēgšanas nosacījumi papildus pretendentam/kandidātam ir attiecināti uz šādām personām: 1) personālsabiedrības biedru, ja kandidāts vai pretendents ir personālsabiedrība, attiecinot PIL 42.panta otrās daļas 2. punkta nosacījumus; 2) pretendenta norādīto apakšuzņēmēju, kura veicamo būvdarbu vai pakalpojumu vērtība ir vismaz 10% no kopējās līguma vērtības, attiecinot PIL 42.panta otrās daļas 1. vai 2. punkta nosacījumus; 3) kandidāta vai pretendenta norādīto personu, uz kuras iespējām pretendents balstās, lai apliecinātu kvalifikāciju, attiecinot PIL 42.panta otrās daļas 1. vai 2. punkta nosacījumus. Šī informācija ir atrodama kontekstā sadaļā par izslēgšanas nosacījumiem un atsaucēm uz Publisko iepirkumu likuma 42. pantu.""
}
```"
EDI_20203AK,38.5-0,jā,nē,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Iepirkuma dokumentācijā ir atsauce uz Starptautisko un Latvijas Republikas nacionālo sankciju likuma 11.1 panta pirmajā un otrajā daļā minētajiem izslēgšanas noteikumiem. Tas ir norādīts kontekstā: 'Lai Iepirkuma komisija pārbaudītu, vai uz ārvalstī reģistrētu pretendentu, kuram piešķiramas līguma slēgšanas tiesības, neattiecas Starptautisko un Latvijas Republikas nacionālo sankciju likumā (skat. grozījumu, kas stājās spēkā 2018. gada 12. jūlijā, 111.pantu) noteiktās sankcijas...'.""
}
```"
EDI_20203AK,38.5,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Starptautisko un Latvijas Republikas nacionālo sankciju likuma 11.1 panta pirmā un otrā daļa ir precīzi atspoguļota kontekstā. Pirmajā daļā ir noteikts, ka pasūtītājs pārbauda, vai pretendentam vai ar to saistītajām personām nav noteiktas sankcijas, kas kavētu līguma izpildi, un šādos gadījumos pretendents ir izslēdzams no dalības procedūrā. Otrajā daļā ir paredzēts, ka šāda pārbaude tiek veikta arī attiecībā uz apakšuzņēmējiem, un, ja sankcijas kavē līguma izpildi, pretendents ir izslēdzams, ja tas 10 darbdienu laikā nenomaina apakšuzņēmēju. Šie noteikumi ir saskaņoti ar likuma prasībām.""
}
```"
EDI_20203AK,38.6,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka pretendenta izslēgšanas nosacījumi ir balstīti uz Publisko iepirkumu likuma 42. panta pirmās daļas punktiem un citiem normatīvajiem aktiem. Turklāt ir paredzēta iespēja pretendentam iesniegt pierādījumus un skaidrojumus, lai pierādītu savu uzticamību un novērstu izslēgšanas iemeslus. Šāda pieeja atbilst normatīvajiem aktiem un nepaplašina izslēgšanas nosacījumus nepamatoti.""
}
```"
EDI_20203AK,38.7,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka piegādātājs automātiski tiek noraidīts, ja tas vai tā darbinieks ir piedalījies iepriekšējos iepirkuma projekta posmos vai dokumentu izstrādē. Turklāt Publisko iepirkumu likuma 42. panta trešā un ceturtā daļa paredz iespēju piegādātājam pierādīt, ka šādi apstākļi tam nedod priekšrocības, un pasūtītājs var pieņemt lēmumu neizslēgt piegādātāju no dalības iepirkumā, ja tiek sniegti atbilstoši pierādījumi.""
}
```"
EDI_20203AK,38.8-0,kontekstā nav informācijas,nē,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""vidēja"",
  ""explanation"": ""Kontekstā nav tieši norādīts, ka pasūtītājs atklātā vai slēgtā konkursā ir paredzējis noraidīt pretendenta piedāvājumu, ja piedāvātā līgumcena pārsniedz iepirkuma procedūras dokumentos norādīto līgumcenu, ja tā noteikta kā piedāvājuma atbilstības prasība. Lai sniegtu precīzu atbildi, būtu nepieciešama informācija par konkrētu iepirkuma procedūras dokumentu, kurā šāda prasība ir noteikta.""
}
```"
EDI_20203AK,38.8,nē,n/a,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav norādīts, ka iepirkuma dokumentācijā ir noteikta konkrēta līgumcena, kuru pretendenta piedāvājums nedrīkst pārsniegt. Līgumcena tiek noteikta, pamatojoties uz piedāvājumu izvērtēšanu, un piedāvājumi tiek vērtēti pēc saimnieciski visizdevīgākā piedāvājuma kritērijiem. Turklāt, ja nolikuma prasībām atbilstošu piedāvājumu iesniedz viens pretendents, tas tiek atzīts par uzvarētāju, ja piedāvātā cena atbilst pasūtītāja budžeta iespējām.""
}
```"
EDI_20203AK,38.9-0,kontekstā nav informācijas,nē,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka pasūtītājs atklātā vai slēgtā konkursā būtu paredzējis noraidīt pretendenta piedāvājumu, ja piedāvātā līgumcena pārsniedz 150 procentus no iepirkuma procedūras dokumentos norādītās paredzamās līgumcenas. Lai atbildētu uz šo jautājumu, būtu nepieciešama konkrēta informācija par šādu nosacījumu esamību iepirkuma dokumentos.""
}
```"
EDI_20203AK,38.9,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka Pasūtītājam pieejamie finanšu līdzekļi ir 85 000,00 EUR bez PVN, kas var tikt uzskatīts par iepirkuma paredzamo līgumcenu.""
}
```"
EDI_20203AK,39.1,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā un izvilkumos no likumiem nav norādītas diskriminējošas prasības attiecībā uz pretendentu nacionalitāti, ģeogrāfisko izvietojumu vai pieredzi konkrētā teritorijā. Saskaņā ar PIL 13. panta 1. daļu, pasūtītājs nenoraida kandidātu, ja tas ir tiesīgs veikt būvdarbus, piegādāt preces vai sniegt pakalpojumus atbilstoši tās ES dalībvalsts normatīvajiem aktiem, kurā tas dibināts. Turklāt nolikumā nav minētas prasības, kas ierobežotu pretendentus pēc ģeogrāfiskā izvietojuma vai pieredzes konkrētā teritorijā.""
}
```"
EDI_20203AK,39.2,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav norādīts, ka apakšuzņēmēju dalība iepirkumā būtu aizliegta vai ka būtu noteikts maksimālais procentuālais darbu apjoms, kas var tikt nodots apakšuzņēmējiem. Gluži pretēji, 3.12. punktā ir noteikts, ka pretendentam jānorāda apakšuzņēmēji un apakšuzņēmēja apakšuzņēmēji, kuru sniedzamo pakalpojumu vērtība ir 10 procenti no kopējās iepirkuma līguma vērtības vai lielāka, un jānorāda katram izpildei nododamo iepirkuma līguma daļu. Tas norāda uz regulējumu, nevis ierobežojumu.""
}
```"
EDI_20203AK,39.3,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka nolikumā ir iekļauti noteikumi, kas attiecas uz piegādātāju apvienībām un to prasībām saimnieciskā un finansiālā stāvokļa vai tehniskajām un profesionālajām spējām. Piemēram, 3.1. punktā ir teikts, ka prasības attiecas arī uz piegādātāju apvienības dalībniekiem, ja piedāvājumu iesniedz piegādātāju apvienība. Tāpat 3.3. punktā ir norādīts, ka prasība par finansiālo stāvokli ir attiecināma uz personu apvienības dalībniekiem, uz kuru finansiālajām spējām pretendents balstās un kuri būs finansiāli atbildīgi par līguma izpildi.""
}
```"
EDI_20203AK,39.4,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka kvalifikācijas prasības attiecas arī uz personām, uz kuru iespējām pretendents balstās, kā arī uz piegādātāju apvienības dalībniekiem un apakšuzņēmējiem. Piemēram, 3.1. punktā teikts: 'Prasība attiecas arī uz personālsabiedrību un visiem personālsabiedrības biedriem (ja piedāvājumu iesniedz personālsabiedrība) vai visiem piegādātāju apvienības dalībniekiem (ja piedāvājumu iesniedz piegādātāju apvienība), kā arī apakšuzņēmējiem (ja pretendents plāno piesaistīt apakšuzņēmējus).' Līdzīgi 3.2. punktā un citos punktos ir norādīts, ka prasības attiecas uz šīm personām.""
}
```"
EDI_20203AK,39.5,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka pasūtītājs pieprasa, lai pretendents norāda apakšuzņēmējus, kuru sniedzamo pakalpojumu vērtība ir 10 procenti no kopējās iepirkuma līguma vērtības vai lielāka, un katram šādam apakšuzņēmējam izpildei nododamo iepirkuma līguma daļu. Šī prasība attiecas uz visiem līgumiem, tostarp būvdarbiem. Kontekstā nav minēts izņēmums, ka šāda prasība nebūtu jāievēro, ja tiek pirkti tikai būvdarbi (bez projektēšanas).""
}
```"
EDI_20203AK,39.6,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka pretendentiem ir jānorāda informācija par to, vai pretendenta uzņēmums vai tā piesaistītā apakšuzņēmēja uzņēmums atbilst mazā vai vidējā uzņēmuma statusam. Šī prasība ir ietverta pieteikuma veidnē (2. pielikums nolikumam), kurā lūgts norādīt, vai pretendents un tā piesaistītie apakšuzņēmēji atbilst mazā vai vidējā uzņēmuma statusam.""
}
```"
EDI_20203AK,39.7,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka prasība par finansiālo stāvokli ir attiecināma uz personu apvienības dalībniekiem, uz kuru finansiālajām spējām pretendents balstās un kuri būs finansiāli atbildīgi par līguma izpildi. Citāts no konteksta: 'Ja piedāvājumu iesniedz personu apvienība, tad prasība par finansiālo stāvokli ir attiecināma uz personu apvienības dalībniekiem, uz kuru finansiālajām spējām pretendents balstās un kuri būs finansiāli atbildīgi par līguma izpildi.'""
}
```"
EDI_20203AK,39.8,jā,nē,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Saskaņā ar konteksta punktu 3.12., pretendentam jānorāda apakšuzņēmēji un apakšuzņēmēja apakšuzņēmēji, kuru sniedzamo pakalpojumu vērtība ir 10 procenti no kopējās iepirkuma līguma vērtības vai lielāka, un jānorāda katram izpildei nododamo iepirkuma līguma daļu. Turklāt, lai apliecinātu šo prasību izpildi, pretendentam jāiesniedz apakšuzņēmēju saraksts, norādot apakšuzņēmēja nosaukumu, kontaktinformāciju un pārstāvēttiesīgo personu, ciktāl šī informācija ir zināma.""
}
```"
EDI_20203AK,39.9-0,jā,nē,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Saskaņā ar <law>PIL</law> 5. punktu, pasūtītājs var paredzēt, ka maksājumus par apakšuzņēmēja sniegtajiem pakalpojumiem, piegādēm vai būvdarbiem veic tieši apakšuzņēmējam, ja piegādātājs kavē maksājumu un pasūtītājs nav izmaksājis visu piegādātājam pienākošos līgumcenu. <context> 20. punkts norāda, ka pasūtītājs var pieprasīt dokumentus, kas apliecina norēķinus ar apakšuzņēmēju, kas liecina par šādas kārtības paredzēšanu iepirkuma procedūras dokumentos.""
}
```"
EDI_20203AK,39.9,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""PIL 63. panta piektajā daļā noteikts, ka pasūtītājs var paredzēt maksājumu veikšanu apakšuzņēmējam tieši, ja piegādātājs kavē maksājumus, un šāda kārtība ir atrunāta iepirkuma dokumentos. Kontekstā ir norādīts, ka pasūtītājs pēc apakšuzņēmēja pieprasījuma var veikt maksājumus tieši apakšuzņēmējam, ja piegādātājs kavē maksājumus, un šī kārtība ir paredzēta iepirkuma līgumā. Tādējādi PIL 63. panta piektās daļas nosacījumi ir ievēroti.""
}
```"
EDI_20203AK,39.10,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Saskaņā ar Publisko iepirkumu likuma (PIL) 4. punktu, pasūtītājs nav tiesīgs izvirzīt prasību piegādātāju apvienībām organizēties noteiktā juridiskā statusā, lai tās kā pretendents iesniegtu piedāvājumu vai kā kandidāts — pieteikumu par piedalīšanos iepirkuma procedūrā. Turklāt kontekstā norādīts, ka piegādātāju apvienībai ir pienākums izveidoties noteiktā juridiskā statusā vai noslēgt sabiedrības līgumu tikai pēc līguma slēgšanas tiesību piešķiršanas, nevis piedāvājuma iesniegšanas brīdī.""
}
```"
EDI_20203AK,39.11,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka piegādātāju apvienībai, kurai piešķirtas iepirkuma līguma slēgšanas tiesības, ir pienākums pirms līguma noslēgšanas pēc savas izvēles izveidoties atbilstoši noteiktam juridiskam statusam vai noslēgt sabiedrības līgumu. Tas ir norādīts šādi: 'Ja piedāvājumu iesniedz piegādātāju apvienība, tai iepirkuma līguma slēgšanas tiesību iegūšanas gadījumā, tai ir pienākums pirms iepirkuma līguma noslēgšanas pēc savas izvēles izveidoties atbilstoši noteiktam juridiskam statusam vai noslēgt sabiedrības līgumu, vienojoties par apvienības dalībnieku atbildības sadalījumu.'""
}
```"
EDI_20203AK,39.12,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka pretendenta dalībai iepirkumā ir noteikts nosacījums par reģistrāciju Latvijas Republikas normatīvo aktu prasībām atbilstošos reģistros. Piemēram, 3.2. punktā teikts, ka iepirkuma līguma slēgšanas gadījumā pretendentam būs jābūt reģistrētam Latvijas Republikas Būvkomersantu reģistrā saskaņā ar Būvniecības likuma noteikumiem un Ministru kabineta noteikumiem. Tāpat ārvalstu pretendenti tiek aicināti iesniegt apliecinājumu par reģistrāciju savas valsts normatīvo aktu prasībām atbilstošā reģistrā.""
}
```"
EDI_20203AK,39.13,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka ārvalstu speciālistiem, kuru mītnes valsts ir Eiropas Savienības vai Eiropas Brīvās tirdzniecības asociācijas dalībvalsts, uz piedāvājumu iesniegšanas brīdi jāiesniedz dokumenti vai to kopijas, kas apliecina speciālista kvalifikāciju mītnes valstī, un šo dokumentu tulkojumi latviešu valodā. Nav prasīts, lai šie dokumenti jau būtu Latvijā atzīti. Savukārt speciālistiem no valstīm, kas nav ES vai EFTA dalībvalstis, ir jāiesniedz apliecinājums, ka līdz līguma noslēgšanas brīdim tiks iegūts Latvijas Republikā spēkā esošs būvprakses sertifikāts, bet arī šajā gadījumā uz piedāvājumu iesniegšanas brīdi nav prasīts iesniegt jau Latvijā atzītus dokumentus.""
}
```"
EDI_20203AK,39.14,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav norādīts, ka pasūtītājs būtu noteicis pieredzes prasības, kas atsaucas uz konkrētu nacionālo normatīvo regulējumu, piemēram, Ministru kabineta noteikumiem. Pieredzes prasības ir vispārīgas un attiecas uz pretendenta pieredzi būvdarbu veikšanā, kā arī pozitīvu atsauksmju un nodošanas aktu iesniegšanu, bet tās nav sasaistītas ar konkrētiem nacionālajiem normatīvajiem aktiem.""
}
```"
EDI_20203AK,39.15,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Saskaņā ar Publisko iepirkumu likuma (PIL) 4. punktu: 'Pasūtītājs nenosaka prasības attiecībā uz minimālo laiku kopš piegādātāja reģistrēšanas, licencēšanas vai pilnvarošanas, vai kļūšanas par noteiktas organizācijas biedru.'""
}
```"
EDI_20203AK,39.16,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka pretendenta finanšu apgrozījumam jāatbilst noteiktajai prasībai par iepriekšējiem trim finanšu gadiem, bet, ja pretendents ir dibināts vēlāk, tad finanšu apgrozījumam jāatbilst augstāk noteiktajai prasībai attiecīgi īsākā laika periodā. Šis nosacījums ir skaidri minēts Nolikuma 3.3. punktā: 'Ja pretendents ir dibināts vēlāk, tad pretendenta finanšu apgrozījumam jāatbilst augstāk noteiktajai prasībai attiecīgi īsākā laika periodā.'""
}
```"
EDI_20203AK,39.17,kontekstā nav informācijas,jā,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""vidēja"",
  ""explanation"": ""Kontekstā nav sniegta informācija par prasībām attiecībā uz gada minimālo finanšu apgrozījumu vai tā saistību ar paredzamo līgumcenu. Lai atbildētu uz šo jautājumu, būtu nepieciešama konkrēta informācija par iepirkuma nolikuma prasībām attiecībā uz pretendentu finanšu apgrozījumu.""
}
```"
EDI_20203AK,39.18-0,nē,nē,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts: 'Iepirkuma priekšmets nav sadalīts daļās. Iepirkuma priekšmets netiek dalīts daļās, jo ir viens pretendentu loks; viens būvobjekts; viens būvdarbu veikšanas laiks būvobjektā.'""
}
```"
EDI_20203AK,39.18,n/a,nē,
EDI_20203AK,39.19,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka pretendenta vidējam gada finanšu apgrozījumam (neto) iepriekšējos 3 (trīs) gados (2017., 2018. un 2019.) ir jābūt ne mazākam kā 150 000 EUR. Šī prasība ir minēta sadaļā 'Pretendenta kvalifikācijas prasības' (3.3. punkts).""
}
```"
