Iepirkuma ID,Nr,Atbilde,Sagaidāmā atbilde,Pamatojums
VNIP_2020_036_ERAF,38.2-0,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Iepirkuma dokumentācijā ir noteikts, ka kandidātu un pretendentu pārbaude attiecībā uz izslēgšanas nosacījumiem tiek veikta saskaņā ar PIL 42. panta noteikumiem. Pārbaude notiek, izmantojot Elektronisko iepirkumu apakšsistēmas (EIS) e-izziņu apakšsistēmu, kurā apkopoti Uzņēmumu reģistra sniegtie dati. Turklāt tiek salīdzināti dati par reģistrācijas valsti ar Iepirkumu uzraudzības biroja tīmekļvietnē publicēto zemu nodokļu vai beznodokļu valstu sarakstu. Ja tiek konstatēta atbilstība izslēgšanas noteikumiem, pretendents tiek izslēgts.""
}
```"
VNIP_2020_036_ERAF,38.2,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka kandidātu un pretendentu pārbaudes veikšanas veids attiecībā uz izslēgšanas nosacījumiem ir noteikts atbilstoši PIL 42. pantam. Piemēram, kontekstā teikts: 'Pasūtītāja pārstāvis patstāvīgi nodrošina Nolikuma 7.1.1. punkta prasības pārbaudi PIL 42. panta noteiktajā kārtībā.'""
}
```"
VNIP_2020_036_ERAF,38.3,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka obligātie izslēgšanas nosacījumi papildus pretendentam ir attiecināti uz šādām personām: 1) pretendenta norādīto apakšuzņēmēju, kura veicamo būvdarbu vērtība ir vismaz 10 % no kopējās līguma vērtības (attiecināmi PIL 42. panta 1. daļas 2.-7. punktā minētie nosacījumi); 2) personālsabiedrības biedru, ja pretendents ir personālsabiedrība (attiecināmi PIL 42. panta 1. daļas 1.-7. punktā minētie nosacījumi); 3) pretendenta norādīto personu, uz kuras iespējām pretendents balstās, lai apliecinātu, ka tā kvalifikācija atbilst prasībām (attiecināmi PIL 42. panta 1. daļas 1.-7. punktā minētie nosacījumi). Šī informācija ir atrodama konteksta sadaļā par atlases dokumentiem un kvalifikācijas prasībām.""
}
```"
VNIP_2020_036_ERAF,38.4,nē,nē,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka uz personālsabiedrības biedru, ja pretendents ir personālsabiedrība, ir attiecināmi PIL 42.panta pirmās daļas 1., 2., 3., 4., 5., 6. vai 7. punkta vai otrās daļas 1. punkta nosacījumi. Uz pretendenta norādīto apakšuzņēmēju, kura veicamo būvdarbu vērtība ir vismaz 10 procenti no kopējās publiska būvdarbu līguma vērtības, ir attiecināmi PIL 42.panta pirmās daļas 2., 3., 4., 5., 6. vai 7. punkta vai otrās daļas 1. punkta nosacījumi. Uz pretendenta norādīto personu, uz kuras iespējām pretendents balstās, ir attiecināmi PIL 42.panta pirmās daļas 1., 2., 3., 4., 5., 6. vai 7. punkta vai otrās daļas 1. punkta nosacījumi. Lietotāja apgalvojumā minētie nosacījumi ir nepilnīgi un neatbilst kontekstā norādītajam.""
}
```"
VNIP_2020_036_ERAF,38.5-0,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Iepirkuma dokumentācijā ir atsauce uz Starptautisko un Latvijas Republikas nacionālo sankciju likuma 11.1 panta pirmo daļu. Kontekstā ir norādīts, ka dalības nosacījumi iepirkuma procedūrā ietver prasību, ka uz Pretendentu neattiecas Starptautisko un Latvijas Republikas nacionālo sankciju likuma 11.1 panta pirmās daļas izslēgšanas nosacījumi. Turklāt, pasūtītāja pārstāvis pārbauda šo nosacījumu neesamību, kā arī ir norādītas datubāzes, kurās tiek veikta pārbaude.""
}
```"
VNIP_2020_036_ERAF,38.5,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka Starptautisko un Latvijas Republikas nacionālo sankciju likuma 11.1 panta pirmās daļas izslēgšanas nosacījumi ir piemērojami un tiek pārbaudīti attiecībā uz pretendentiem, kā arī uz to valdes vai padomes locekļiem, patiesajiem labuma guvējiem, pārstāvēttiesīgajām personām un prokūristiem. Turklāt pasūtītāja pārstāvis veic šo pārbaudi, izmantojot noteiktās datubāzes, piemēram, <http://sankcijas.kd.gov.lv/> un citas, kā norādīts kontekstā. Tādējādi izslēgšanas noteikumi ir noteikti atbilstoši likuma prasībām.""
}
```"
VNIP_2020_036_ERAF,38.6,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka pretendentu izslēgšanas nosacījumi tiek piemēroti saskaņā ar PIL 42. panta pirmās un otrās daļas 1. punkta nosacījumiem, kā arī Starptautisko un Latvijas Republikas nacionālo sankciju likuma 11.1 panta noteikumiem. Turklāt pasūtītāja pārstāvis veic pārbaudes, lai nodrošinātu, ka izslēgšanas nosacījumi tiek piemēroti atbilstoši normatīvajiem aktiem, un izslēgšanas nosacījumi netiek paplašināti ārpus likumā noteiktā. Piemēram, kontekstā ir minēts, ka izslēgšanas nosacījumi tiek pārbaudīti EIS sistēmā un salīdzināti ar IUB publicēto informāciju, kas norāda uz precīzu un normatīvi pamatotu pieeju.""
}
```"
VNIP_2020_036_ERAF,38.7,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka piegādātājs automātiski tiek noraidīts, ja tas vai tā darbinieks ir piedalījies iepriekšējos iepirkuma projekta posmos vai dokumentu izstrādē. Turklāt, saskaņā ar iepirkuma procedūras noteikumiem, ja pretendenta iesniegtā informācija vai dokuments ir neskaidrs vai nepilnīgs, Komisija pieprasa, lai pretendents izskaidro vai papildina minēto informāciju vai dokumentu. Tas norāda, ka piegādātājam ir iespēja pierādīt, ka minētie apstākļi tam nedod priekšrocības konkrētajā iepirkuma procedūrā.""
}
```"
VNIP_2020_036_ERAF,38.8-0,kontekstā nav informācijas,nē,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka pasūtītājs ir noteicis līgumcenu kā piedāvājuma atbilstības prasību vai ka piedāvājums tiktu noraidīts, ja pretendenta piedāvātā līgumcena pārsniedz pasūtītāja norādīto līgumcenu. Lai atbildētu uz šo jautājumu, būtu nepieciešama informācija par konkrētu līgumcenu un tās nozīmi iepirkuma procedūrā.""
}
```"
VNIP_2020_036_ERAF,38.8,nē,n/a,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav norādīts, ka iepirkuma dokumentācijā būtu noteikta konkrēta līgumcena, kuru pretendenti nedrīkst pārsniegt. Līgumcena tiek noteikta, pamatojoties uz iepirkuma komisijas lēmumu un pretendenta iesniegto piedāvājumu. Piedāvājumu vērtēšanas kritērijs ir saimnieciski izdevīgākais piedāvājums ar viszemāko cenu, taču nav minēts, ka piedāvājums tiktu noraidīts, ja tas pārsniegtu kādu iepriekš noteiktu līgumcenu.""
}
```"
VNIP_2020_036_ERAF,38.9-0,kontekstā nav informācijas,nē,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka pasūtītājs ir paredzējis noraidīt pretendenta piedāvājumu, ja tā līgumcena pārsniedz 150 procentus no paredzamās līgumcenas. Nav sniegta informācija par šādu kritēriju vai nosacījumu iepirkuma procedūras dokumentos.""
}
```"
VNIP_2020_036_ERAF,38.9,nē,n/a,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav sniegta konkrēta informācija par iepirkuma paredzamo līgumcenu. Ir minēts, ka līgumcena tiks noteikta, pamatojoties uz Iepirkumu komisijas lēmumu un iesniegtajām tāmēm, taču konkrēta summa nav norādīta.""
}
```"
VNIP_2020_036_ERAF,39.1,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav norādītas diskriminējošas prasības attiecībā uz pretendentu nacionalitāti, ģeogrāfisko izvietojumu vai pieredzi konkrētā teritorijā. Saskaņā ar PIL 13. panta 1. daļu, pasūtītājs nenoraida kandidātus, ja tie ir tiesīgi veikt būvdarbus, piegādāt preces vai sniegt pakalpojumus atbilstoši tās ES dalībvalsts normatīvajiem aktiem, kurā tie dibināti. Turklāt kontekstā ir norādīts, ka dalība iepirkuma procedūrā ir brīvi pieejama jebkurai fiziskai vai juridiskai personai vai personu apvienībai, kas atbilst noteiktajām prasībām.""
}
```"
VNIP_2020_036_ERAF,39.2,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka Pretendents Līguma izpildei var piesaistīt apakšuzņēmējus un apakšuzņēmēju apakšuzņēmējus. Nav minēti ierobežojumi par maksimālo procentuālo darbu apjomu, kas var tikt nodots apakšuzņēmējiem, izņemot prasību iesniegt sarakstu par apakšuzņēmējiem, kuru veicamās darba daļas vērtība ir 10% no kopējās iepirkuma vērtības vai lielāka. Tādējādi apgalvojums ir patiess.""
}
```"
VNIP_2020_036_ERAF,39.3,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Saskaņā ar <law> izvilkumiem (piemēram, MK107 2.15., 26.12., 63.11., 104.11., 139.10.), nolikumā ir jāiekļauj noteikumi, kā piegādātāju apvienībām ir jāizpilda prasības attiecībā uz saimniecisko un finansiālo stāvokli vai tehniskajām un profesionālajām spējām. Turklāt <context> sadaļā ir norādīts, ka piegādātāju apvienībām jāiesniedz apliecinājumi un dokumenti, kas apliecina atbilstību šīm prasībām, piemēram, reģistrācija Būvkomersantu reģistrā un citi dokumenti, kas apliecina atbilstību kvalifikācijas prasībām.""
}
```"
VNIP_2020_036_ERAF,39.4,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka kvalifikācijas prasības attiecas arī uz personām, uz kuru iespējām pretendents balstās, kā arī uz apakšuzņēmējiem un piegādātāju apvienības dalībniekiem. Piemēram, kontekstā teikts: 'Pretendents var balstīties uz citu personu iespējām, lai apliecinātu Pretendenta atbilstību Pasūtītāja prasībām,' un 'Ja piegādātāju apvienība tiks noteikta par uzvarētāju šajā iepirkumā, 10 (desmit) dienu laikā [...] personu apvienība normatīvajos aktos noteiktā kārtībā reģistrēs pilnsabiedrību vai normatīvajos aktos noteiktā kārtībā noslēgs sabiedrības līgumu.' Turklāt PIL 42. pants un konteksts nosaka, ka izslēgšanas nosacījumi un kvalifikācijas prasības attiecas arī uz apakšuzņēmējiem un citām saistītām personām.""
}
```"
VNIP_2020_036_ERAF,39.5,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka pretendents savā piedāvājumā iesniedz piesaistīto apakšuzņēmēju sarakstu, kuru veicamās darba daļas vērtība ir 10% no kopējās iepirkuma vērtības vai lielāka, norādot katram apakšuzņēmējam nododamo līguma daļu. Tas atbilst lietotāja apgalvojumam. Turklāt, ja tiek pirkti tikai būvdarbi (bez projektēšanas), kontekstā nav norādīts, ka šāda prasība būtu obligāta, ja pasūtītājs to nav iekļāvis nolikumā.""
}
```"
VNIP_2020_036_ERAF,39.6,kontekstā nav informācijas,jā,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka pretendentiem būtu pienākums savā piedāvājumā iekļaut informāciju par to, vai pretendenta uzņēmums vai tā piesaistītā apakšuzņēmēja uzņēmums atbilst mazā vai vidējā uzņēmuma statusam. Lai atbildētu uz šo jautājumu, būtu nepieciešama konkrēta norāde nolikumā vai citos dokumentos par šādu prasību.""
}
```"
VNIP_2020_036_ERAF,39.7,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka gadījumā, ja piedāvājumu iesniedz personu apvienība, tad Pretendenta vidējais finanšu apgrozījums būvdarbu veikšanā par iepriekšējiem trīs pārskata gadiem summējas no visu personu apvienības dalībnieku vidējiem finanšu apgrozījumiem par iepriekšējiem trīs pārskata gadiem. Tas nozīmē, ka prasības attiecas uz visiem apvienības dalībniekiem, ne tikai uz tiem, uz kuru finansiālajām spējām izpildītājs balstās.""
}
```"
VNIP_2020_036_ERAF,39.8,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav norādīts, ka Pasūtītājs pieprasa iesniegt apakšuzņēmēju sarakstu pēc iepirkuma līguma slēgšanas tiesību piešķiršanas un ne vēlāk kā uzsākot iepirkuma līguma izpildi. Kontekstā ir prasība, ka Pretendentam jāiesniedz piesaistīto apakšuzņēmēju saraksts, kuru veicamās darba daļas vērtība ir 10% no kopējās iepirkuma vērtības vai lielāka, jau piedāvājuma iesniegšanas laikā, atbilstoši Nolikuma Pielikumā Nr.5 pievienotajai veidnei.""
}
```"
VNIP_2020_036_ERAF,39.9-0,nē,nē,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka 'Pasūtītājs nav paredzējis iespēju veikt tiešus maksājumus apakšuzņēmējam.'""
}
```"
VNIP_2020_036_ERAF,39.9,n/a,nē,
VNIP_2020_036_ERAF,39.10,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Saskaņā ar PIL 4. punktu, pasūtītājs nav tiesīgs izvirzīt prasību piegādātāju apvienībām organizēties noteiktā juridiskā statusā, lai tās iesniegtu piedāvājumu vai pieteikumu par piedalīšanos iepirkuma procedūrā. Turklāt kontekstā norādīts, ka piegādātāju apvienībai jāreģistrē pilnsabiedrība vai jānoslēdz sabiedrības līgums tikai gadījumā, ja tā tiek atzīta par uzvarētāju, nevis piedāvājuma iesniegšanas brīdī.""
}
```"
VNIP_2020_036_ERAF,39.11,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri noteikts, ka piegādātāju apvienībai, attiecībā uz kuru pieņemts lēmums slēgt iepirkuma līgumu, ir jāizveido pilnsabiedrība vai jānoslēdz sabiedrības līgums. Tas ir norādīts vairākās vietās, piemēram: 'Ja Piedāvājumu iesniedz piegādātāju apvienība, tad gadījumā, ja piegādātāju apvienība tiks noteikta par uzvarētāju šajā iepirkumā, 10 (desmit) dienu laikā no PIL 60.panta 7.daļā minētā nogaidīšanas termiņa beigām personu apvienība normatīvajos aktos noteiktā kārtībā reģistrēs pilnsabiedrību vai normatīvajos aktos noteiktā kārtībā noslēgs sabiedrības līgumu.'""
}
```"
VNIP_2020_036_ERAF,39.12,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka pretendenta dalība iepirkumā ir ierobežota ar nosacījumu, ka tam jābūt reģistrētam, licencētam vai sertificētam atbilstoši Latvijas Republikas normatīvo aktu prasībām. Piemēram, 'Pretendentam – juridiskai personai (personu apvienības gadījumā – katram tās dalībniekam) jābūt reģistrētam Latvijas Republikas komercreģistrā vai reģistrētam atbilstoši reģistrācijas vai pastāvīgās dzīvesvietas valsts normatīvo aktu prasībām, ja attiecīgās valsts normatīvie akti to paredz.' Tāpat 'Latvijā reģistrētam Pretendentam, piegādātāju apvienības biedram, ja Pretendents ir piegādātāju apvienība, jābūt reģistrētam Latvijas Republikas Būvkomersantu reģistrā, ja tām šāda reģistrācija ir nepieciešama saskaņā ar normatīvajiem aktiem.'""
}
```"
VNIP_2020_036_ERAF,39.13,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav norādīts, ka ārvalstu speciālistiem jau uz piedāvājumu/pieteikumu iesniegšanas brīdi būtu jāiesniedz Latvijas tiesību aktiem atbilstoši kvalifikāciju un izglītību apliecinoši dokumenti. Tā vietā ir norādīts, ka gadījumā, ja informācija par būvprakses sertifikātu un tās darbības sfēru/ām un apakšsfēru/ām nav pieejama Būvniecības informācijas sistēmā, sarakstam jāpievieno speciālista būvprakses sertifikāta kopija. Nav prasības, ka šiem dokumentiem jau jābūt Latvijā atzītiem uz pieteikuma iesniegšanas brīdi.""
}
```"
VNIP_2020_036_ERAF,39.14,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minētas konkrētas prasības attiecībā uz pieredzi, kas būtu jāiegūst atbilstoši konkrēta nacionālā normatīvā regulējuma prasībām, piemēram, noteiktiem Ministru kabineta noteikumiem. Tiek uzsvērtas vispārējas kvalifikācijas prasības, bet pieredzes prasības, kas atsauktos uz konkrētu nacionālo regulējumu, nav norādītas.""
}
```"
VNIP_2020_036_ERAF,39.15,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Saskaņā ar PIL (4) punktu: 'Pasūtītājs nenosaka prasības attiecībā uz minimālo laiku kopš piegādātāja reģistrēšanas, licencēšanas vai pilnvarošanas, vai kļūšanas par noteiktas organizācijas biedru.'""
}
```"
VNIP_2020_036_ERAF,39.16,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts: 'Pretendentam, kurš ir dibināts vēlāk, jāapliecina finanšu apgrozījums par tā nostrādāto periodu.' Tas apstiprina, ka prasība attiecībā uz nepieciešamo finanšu apgrozījumu ir attiecināta uz termiņu ne vairāk kā par iepriekšējiem trim pārskata gadiem, ņemot vērā piegādātāja dibināšanas vai darbības uzsākšanas laiku.""
}
```"
VNIP_2020_036_ERAF,39.17,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka Pretendentam pēdējo trīs pārskata gadu vidējais finanšu apgrozījums būvdarbos ir vismaz: 1. daļai – 50 000 EUR, 2. daļai – 80 000 EUR, 3. daļai – 100 000 EUR, 4. daļai – 100 000 EUR. Šie apgrozījuma apmēri ir noteikti neatkarīgi no paredzamo līgumcenu vērtībām, un nav minēts, ka tie būtu saistīti ar divām paredzamo līgumcenu vērtībām.""
}
```"
VNIP_2020_036_ERAF,39.18-0,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka iepirkums ir sadalīts četrās daļās, un par katru daļu tiks slēgts atsevišķs būvdarbu līgums. Piemēram, pirmā daļa attiecas uz Ventspils 4. vidusskolas mācību klašu telpu atjaunošanu, otrā daļa uz Ventspils Pārventas pamatskolu utt.""
}
```"
VNIP_2020_036_ERAF,39.18,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka \""Pretendentam pēdējo trīs pārskata gadu vidējais finanšu apgrozījums būvdarbos ir vismaz: 1. daļai – vismaz 50 000.00 EUR (bez PVN); 2. daļai – vismaz 80 000.00 EUR (bez PVN); 3. daļai – vismaz 100 000.00 EUR (bez PVN); 4. daļai – vismaz 100 000.00 EUR (bez PVN).\"" Tas skaidri norāda, ka finanšu apgrozījuma prasības ir noteiktas atsevišķi katrai iepirkuma daļai, nevis kopējai iepirkuma paredzamajai līgumcenai.""
}
```"
VNIP_2020_036_ERAF,39.19,nē,n/a,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka pretendentam ir jāapliecina vidējais finanšu apgrozījums būvdarbos par pēdējiem trīs pārskata gadiem. Piemēram, 'Pretendentam pēdējo trīs pārskata gadu vidējais finanšu apgrozījums būvdarbos ir vismaz: 1. daļai – vismaz 50 000.00 EUR (bez PVN); 2. daļai – vismaz 80 000.00 EUR (bez PVN); 3. daļai – vismaz 100 000.00 EUR (bez PVN); 4. daļai – vismaz 100 000.00 EUR (bez PVN)'.""
}
```"
VNIP_2020_036_ERAF,39.20-0,nē,nē,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minētas prasības attiecībā uz pretendenta apgrozāmo līdzekļu koeficientu. Ir norādītas prasības par vidējo finanšu apgrozījumu būvdarbos pēdējo trīs gadu laikā, bet specifiskas prasības apgrozāmo līdzekļu koeficientam nav atrodamas.""
}
```"
VNIP_2020_036_ERAF,39.20,n/a,nē,
VNIP_2020_036_ERAF,39.21,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Saskaņā ar PIL (Publisko iepirkumu likumu), piegādātāja tehniskās un profesionālās spējas var apliecināt ar informāciju par veiktajiem būvdarbiem ne vairāk kā piecos iepriekšējos gados vai par būtiskākajām piegādēm vai sniegtajiem pakalpojumiem ne vairāk kā par trim iepriekšējiem gadiem, ja vien pasūtītājs nav noteicis garāku pieredzes apliecināšanas termiņu konkurences veicināšanai.""
}
```"
VNIP_2020_036_ERAF,39.22,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Saskaņā ar <law> izvilkumu, pieredzes apliecināšanas periods ir noteikts kā ne vairāk kā pieci gadi būvdarbiem un ne vairāk kā trīs gadi piegādēm vai pakalpojumiem, ja vien pasūtītājs konkurences veicināšanai nenosaka garāku termiņu. Šāds periods nav uzskatāms par nepamatoti saīsinātu, jo tas atbilst normatīvajos aktos noteiktajam.""
}
```"
VNIP_2020_036_ERAF,39.23,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minētas prasības par konkrētu gadu pieredzi noteiktā jomā, darbu veikšanā, pakalpojumu sniegšanā vai piegāžu veikšanā. Tiek prasīta atbilstība kvalifikācijas prasībām, bet konkrēts pieredzes ilgums nav norādīts.""
}
```"
VNIP_2020_036_ERAF,39.24,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Saskaņā ar PIL 8. punktu, ja piegādātājs balstās uz citas personas saimnieciskajām un finansiālajām iespējām, pasūtītājs var prasīt, lai piegādātājs un persona, uz kuras iespējām tas balstās, ir solidāri atbildīgi par iepirkuma līguma izpildi. Tādējādi ir noteikts ierobežojums attiecībā uz savstarpējo attiecību tiesisko raksturu.""
}
```"
VNIP_2020_036_ERAF,39.25-0,kontekstā nav informācijas,nē,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minētas prasības par konkrēta skaita objektu pieredzi, kas būtu jāuzrāda pretendentam. Lai atbildētu uz šo jautājumu, būtu nepieciešama informācija par specifiskām kvalifikācijas prasībām, ja tādas ir noteiktas, taču šāda informācija kontekstā nav sniegta.""
}
```"
VNIP_2020_036_ERAF,39.25,kontekstā nav informācijas,n/a,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minētas prasības par konkrētu gadu pieredzi attiecīgajā jomā. Ir norādītas prasības par kvalifikāciju, iesniedzamajiem dokumentiem un citiem kritērijiem, bet konkrēts gadu pieredzes ilgums nav pieminēts.""
}
```"
VNIP_2020_036_ERAF,39.26,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādītas kvalifikācijas prasības, kas attiecas uz pretendenta pieredzi, apakšuzņēmējiem un speciālistiem, un tās ir tieši saistītas ar līguma izpildi. Piemēram, tiek prasīts, lai pretendents vai apakšuzņēmēji, kuru veicamo darbu vērtība ir vismaz 10% no kopējās līguma vērtības, atbilstu noteiktām kvalifikācijas prasībām un nebūtu reģistrēti ārzonās. Tāpat tiek prasīts, lai pretendents nodrošinātu sertificētus materiālus un speciālistus ar atbilstošu kvalifikāciju. Šīs prasības ir samērīgas un nepieciešamas, lai nodrošinātu līguma izpildi atbilstoši normatīvajiem aktiem un tehniskajām specifikācijām.""
}
```"
VNIP_2020_036_ERAF,39.27,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēta prasība, ka pretendentam vai tā speciālistiem būtu jābūt pieredzei līguma izpildē saskaņā ar Starptautiskās Inženierkonsultantu Federācijas (FIDIC) noteikumiem. Tiek uzsvērtas citas kvalifikācijas prasības, piemēram, atbilstība PIL 42. panta nosacījumiem, reģistrācija, sankciju neesamība un citi aspekti, bet FIDIC pieredze nav pieminēta.""
}
```"
VNIP_2020_036_ERAF,39.28,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēta prasība, ka līguma izpildei nepieciešamajai pieredzei jābūt gūtai tieši ES struktūrfondu vai citu ārvalstu finanšu instrumentu īstenoto projektu ietvaros. Tiek norādītas vispārīgas prasības attiecībā uz pretendenta kvalifikāciju, finanšu apgrozījumu un pieredzi, bet nav specifiskas atsauces uz ES fondu vai ārvalstu finanšu instrumentu projektu pieredzi.""
}
```"
VNIP_2020_036_ERAF,39.29,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka gadījumā, ja informācija par būvprakses sertifikātu un tās darbības sfēru/ām un apakšsfēru/ām nav vispārīgi pieejama Būvniecības informācijas sistēmā, sarakstam pievienot speciālista būvprakses sertifikāta kopiju. Nav minēts, ka sertifikātam jābūt konkrētas institūcijas izdotam, kas norāda, ka tiek pieņemti sertifikāti no vairākām kompetentām institūcijām.""
}
```"
VNIP_2020_036_ERAF,39.30,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka pretendenta vai speciālista pieredze būtu ierobežota tikai ar publisko vai privāto sektoru. Nav noteikts, ka pieredze tiks atzīta tikai vienā no šiem sektoriem, ja vien šādai prasībai nav objektīva pamatojuma. Tādējādi lietotāja apgalvojums ir patiess.""
}
```"
VNIP_2020_036_ERAF,39.31,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav norādīts, ka pretendentam jau uz piedāvājumu iesniegšanas brīdi būtu jābūt noslēgtam līgumam par konkrētu darbu veikšanu vai speciālistu piesaisti. Tā vietā tiek prasīts iesniegt apliecinājumus, piemēram, apakšuzņēmēju gatavību veikt darbus (6. pielikums) vai speciālistu sarakstu (3. pielikums), kas nerada nepamatotu administratīvo slogu. Turklāt tiek pieļauta iespēja, ka pretendents balstās uz citu personu iespējām, iesniedzot attiecīgus apliecinājumus (4. pielikums).""
}
```"
VNIP_2020_036_ERAF,39.32,kontekstā nav informācijas,n/a,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""vidēja"",
  ""explanation"": ""Kontekstā nav tieši norādīts, vai pretendenta piesaistītajiem apakšuzņēmējiem vai speciālistiem ir vai nav atļauts piedalīties arī citos piedāvājumos tā paša iepirkuma ietvaros. Lai atbildētu uz šo jautājumu, būtu nepieciešama papildu informācija vai atsauce uz konkrētiem normatīvajiem aktiem, kas regulē šādu situāciju.""
}
```"
